"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Alveolata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium","Margalefidinium fulvescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium",NA
"Eukaryota","Alveolata","Dinophyceae","Suessiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Suessiales",NA,NA,NA
"Eukaryota","Alveolata","Dinophyceae","Syndiniales","Syndiniaceae","Hematodinium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-IV","Dino-Group-IV-Hematodinium-Group","Hematodinium",NA
"Eukaryota","Alveolata","Ciliophora","Postciliodesmatophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora",NA,NA,NA,NA,NA
"Eukaryota","Alveolata","Dinophyceae","Gymnodiniales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales",NA,NA,NA
"Eukaryota","Alveolata","Dinophyceae","Suessiales","Suessiaceae","Asulcocephalium","Asulcocephalium miricentonis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Suessiales","Suessiaceae","Asulcocephalium",NA
"Eukaryota","Alveolata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo","Akashiwo sanguinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo",NA
"Eukaryota","Alveolata","Dinophyceae","Syndiniales","Syndiniaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Syndiniales",NA,NA,NA,NA
"Eukaryota","Alveolata","Dinophyceae","Dinophysiales","Dinophysiaceae","Dinophysis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophysiales","Dinophysiaceae","Dinophysis",NA
"Eukaryota","Alveolata","Dinophyceae","Peridiniales","Pfiesteriaceae","Cryptoperidiniopsis","Cryptoperidiniopsis brodyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae","Cryptoperidiniopsis",NA
"Eukaryota","Alveolata","Dinophyceae","Syndiniales","Eudubosquellidae","Euduboscquella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-4","Euduboscquella",NA
"Eukaryota","Rhodophyta","Florideophyceae","Corallinophycidae","Corallinales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Corallinales",NA,NA,NA
"Eukaryota","Alveolata","Perkinsozoa","Perkinsea","Perkinsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Perkinsea","Perkinsida",NA,NA,NA,NA
"Eukaryota","Alveolata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium monovelum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium",NA
"Eukaryota","Rhodophyta","Florideophyceae","Rhodymeniophycidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae",NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Oligohymenophorea","Scuticociliatia","Philasterida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_1","Philasterida",NA,NA
"Eukaryota","Alveolata","Dinophyceae","Peridiniales","Pfiesteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales",NA,NA,NA
"Eukaryota","Alveolata","Dinophyceae","Dinophysiales","Dinophysiaceae","Dinophysis","Dinophysis acuminata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophysiales","Dinophysiaceae","Dinophysis",NA
"Eukaryota","Rhizaria","Polycystinea","Nassellaria","Theoperidae","Eucyrtidium","Eucyrtidium hexastichum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Nassellaria","Eurcyrtidioidea","Eucyrtidium",NA
"Eukaryota","Rhizaria","Polycystinea","Nassellaria","Theoperidae","Eucyrtidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Nassellaria","Eurcyrtidioidea","Eucyrtidium",NA
"Eukaryota","Viridiplantae","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae",NA,NA
"Eukaryota","Rhizaria","Polycystinea","Nassellaria","Pterocorythidae","Pterocorys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Nassellaria","Pterocoryothoidea","Pterocorys",NA
"Eukaryota","Rhizaria","Polycystinea","Nassellaria","Theoperidae","Pterocanium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Nassellaria","Pterocoryothoidea","Pterocanium",NA
"Eukaryota","Rhizaria","Polycystinea","Nassellaria","Trissocyclidae","Ceratospyris","Ceratospyris hyperborea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Nassellaria","Acanthodesmoidea","Ceratospyris",NA
"Eukaryota","Rhizaria","Polycystinea","Nassellaria","Trissocyclidae","Ceratospyris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Nassellaria","Acanthodesmoidea","Ceratospyris",NA
"Eukaryota","Rhizaria","Polycystinea","Nassellaria","Plagiacanthidae","Lithomelissa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Nassellaria","Plagiacanthoidea","Lithomelissa",NA
"Eukaryota","Rhizaria","Acantharea","Chaunacanthida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Radiolaria","Acantharea","Chaunacanthida",NA,NA,NA
"Eukaryota","Viridiplantae","Streptophyta","Streptophytina","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Archaeplastida","Streptophyta",NA,NA,NA,NA,NA
"Eukaryota","Viridiplantae","Chlorophyta","Pycnococcaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Archaeplastida","Chlorophyta","Prasino-Clade-V","Pseudoscourfieldiales","Pycnococcaceae",NA,NA
"Eukaryota","Amoebozoa","Discosea","Flabellinia","Vannellidae","Vannella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Vannella",NA
"Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Archaeplastida","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Choreotrichida","Strombidinopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae",NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Oligohymenophorea","Peritrichia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea",NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Choreotrichida","Strobilidiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae",NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea",NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Choreotrichida","Strombidinopsidae","Strombidinopsis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Strombidinopsis",NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Tintinnida","Tintinnidae","Eutintinnus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Eutintinnidae","Eutintinnus",NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Phyllopharyngea","Phyllopharyngia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Phyllopharyngea",NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Phyllopharyngea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Phyllopharyngea",NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Phyllopharyngea","Phyllopharyngia","Dysteriida","Plesiotrichopidae","Pithites","Pithites vorax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_1","Pithitidae","Pithites",NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Colpodea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Colpodea",NA,NA,NA,NA
"Eukaryota","Alveolata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium",NA
"Eukaryota","Alveolata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium conicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium",NA
"Eukaryota","Rhizaria","Foraminifera","Miliolida","Miliolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida",NA,NA,NA
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Astrorhizida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX","Astrorhizida",NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Euplotida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia",NA,NA,NA
"Eukaryota","Amoebozoa","Discosea","Flabellinia","Vannellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae",NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Oligohymenophorea","Apostomatida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea",NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Oligohymenophorea","Apostomatida","Pseudocolliniidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Pseudocolliniidae",NA,NA
"Eukaryota","Alveolata","Ciliophora","Intramacronucleata","Oligohymenophorea","Apostomatida","Opalinopsidae","Chromidina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Opalinopsidae","Chromidina",NA
"Eukaryota","Amoebozoa","Discosea","Flabellinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Amoebozoa",NA,NA,NA,NA,NA,NA
"Eukaryota","Amoebozoa","Discosea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Amoebozoa",NA,NA,NA,NA,NA,NA
"Eukaryota","Cryptophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Hacrobia","Cryptophyta",NA,NA,NA,NA,NA
"Eukaryota","Alveolata","Apicomplexa","Conoidasida","Gregarinasina","Eugregarinorida","Cephaloidophoridae","Cephaloidophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Cephaloidophoridae","Cephaloidophora",NA
"Eukaryota","Alveolata","Apicomplexa","Conoidasida","Gregarinasina","Eugregarinorida","Porosporidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Porosporidae",NA,NA
"Eukaryota","Alveolata","Apicomplexa","Conoidasida","Gregarinasina","Eugregarinorida","Cephaloidophoridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Cephaloidophoridae",NA,NA
